id,cost
14512,4.299429
14513,1.8132782
14514,3.8312964
14515,13.377403
14516,90.504745
14517,15.5180435
14518,3.9611912
14519,1.8305218
14520,20.58612
14521,11.129619
14522,5.768219
14523,3.9117484
14524,2.7508895
14525,2.434014
14526,2.3114843
14527,23.11721
14528,13.428968
14529,7.3407717
14530,5.412535
14531,4.04532
14532,3.7833104
14533,3.6716056
14534,3.405023
14535,14.05998
14536,12.276796
14537,20.08053
14538,5.6042795
14539,3.3893766
14540,1.0421138
14541,8.675866
14542,10.915572
14543,4.0542197
14544,3.625175
14545,18.37887
14546,18.37887
14547,28.150354
14548,15.996098
14549,8.926844
14550,6.343851
14551,4.865451
14552,4.7339077
14553,4.569857
14554,4.441521
14555,3.5914683
14556,4.0596313
14557,8.190191
14558,4.619628
14559,5.456288
14560,6.7601357
14561,28.496761
14562,16.480282
14563,9.642423
14564,7.1557207
14565,5.8119955
14566,5.452362
14567,5.260516
14568,5.140267
14569,25.20701
14570,14.51555
14571,8.590908
14572,6.775392
14573,5.237293
14574,5.0173044
14575,4.807618
14576,4.7346616
14577,4.950918
14578,4.755137
14579,6.151488
14580,12.948243
14581,10.354759
14582,9.02444
14583,8.645828
14584,4.0733747
14585,3.9036846
14586,399.133
14587,18.19766
14588,4.2099853
14589,4.343272
14590,7.249894
14591,25.70253
14592,15.052986
14593,8.675852
14594,6.3328495
14595,4.9514
14596,4.566067
14597,4.4144983
14598,4.27384
14599,26.244276
14600,15.113676
14601,9.1655035
14602,6.861421
14603,5.389859
14604,5.0010495
14605,4.8511267
14606,4.688437
14607,8.111249
14608,5.1766987
14609,14.259621
14610,5.568432
14611,26.986214
14612,15.952644
14613,9.198757
14614,6.652831
14615,5.3175497
14616,4.9798903
14617,4.7749743
14618,4.676626
14619,29.819542
14620,7.298894
14621,32.362648
14622,56.499264
14623,4.37388
14624,5.5368476
14625,5.484482
14626,8.044303
14627,7.4992504
14628,24.403547
14629,25.521406
14630,15.738306
14631,9.243716
14632,7.61086
14633,6.160982
14634,5.8006864
14635,5.654692
14636,5.5234294
14637,28.343267
14638,16.478872
14639,9.844917
14640,7.5107126
14641,6.36173
14642,5.912865
14643,5.7865763
14644,5.64642
14645,29.064215
14646,17.402945
14647,10.904708
14648,8.3423395
14649,6.46627
14650,6.1984854
14651,6.040491
14652,5.9126377
14653,28.363163
14654,16.342402
14655,9.738271
14656,7.3133287
14657,5.775076
14658,5.4393315
14659,5.298083
14660,5.1578
14661,29.521317
14662,17.033377
14663,10.006974
14664,7.4893837
14665,5.9370775
14666,5.581663
14667,5.446379
14668,5.299148
14669,7.4491158
14670,4.947516
14671,3.7925758
14672,3.403922
14673,4.939093
14674,31.052357
14675,22.32194
14676,15.647291
14677,13.209092
14678,12.477518
14679,12.134183
14680,12.06037
14681,12.024762
14682,7.279518
14683,2.9013941
14684,4.2096148
14685,2.3197625
14686,2.314731
14687,1.4382246
14688,3.4470606
14689,3.7490969
14690,5.0994163
14691,6.23113
14692,16.036278
14693,21.184258
14694,5.641398
14695,3.1898718
14696,5.0372305
14697,8.934162
14698,6.3095536
14699,5.8157406
14700,5.274973
14701,4.955112
14702,30.8664
14703,18.645401
14704,11.754974
14705,10.384377
14706,9.067744
14707,8.619943
14708,8.483593
14709,8.320216
14710,4.4104548
14711,7.5731907
14712,16.745153
14713,20.979136
14714,53.77811
14715,30.800718
14716,56.0379
14717,42.784733
14718,23.941437
14719,20.047876
14720,10.825224
14721,3.6441813
14722,5.0541663
14723,22.257578
14724,12.467409
14725,6.5270143
14726,4.7439303
14727,3.5622396
14728,3.2122016
14729,3.0556974
14730,2.9656558
14731,22.233065
14732,32.24483
14733,17.99369
14734,2.8731477
14735,7.159198
14736,4.836829
14737,1.590651
14738,2.2609966
14739,21.146856
14740,11.776242
14741,5.973208
14742,4.040809
14743,2.9697206
14744,2.6279736
14745,2.4706283
14746,2.404509
14747,21.76915
14748,12.198075
14749,6.341344
14750,4.487639
14751,3.3251457
14752,3.0165915
14753,2.88857
14754,2.8178787
14755,21.44786
14756,11.9774885
14757,6.136729
14758,4.2430973
14759,3.0793061
14760,2.7678766
14761,2.6039941
14762,2.5362878
14763,22.040665
14764,12.437696
14765,6.578543
14766,4.7424536
14767,3.5204582
14768,3.2149515
14769,3.0770774
14770,3.0047083
14771,22.507074
14772,12.741376
14773,6.825979
14774,5.0335073
14775,3.9462695
14776,3.6673927
14777,3.5518336
14778,3.472526
14779,21.0728
14780,11.673
14781,5.8919406
14782,3.992795
14783,2.915455
14784,2.5610256
14785,2.4008727
14786,2.3325825
14787,22.295149
14788,12.698616
14789,6.808311
14790,4.976039
14791,3.8746738
14792,3.545978
14793,3.4142494
14794,3.3392115
14795,22.3731
14796,12.710205
14797,6.979943
14798,5.07218
14799,3.9408464
14800,3.6214228
14801,3.4773436
14802,3.4078689
14803,21.977928
14804,12.292693
14805,6.425475
14806,4.5344896
14807,3.3206944
14808,2.9829285
14809,2.8402255
14810,2.7732854
14811,20.555378
14812,11.290753
14813,5.5907135
14814,3.6719356
14815,2.6026404
14816,2.2222106
14817,2.0709198
14818,2.012459
14819,20.555378
14820,11.290753
14821,5.5907135
14822,3.6719356
14823,2.6026404
14824,2.2222106
14825,2.0709198
14826,2.012459
14827,20.781456
14828,11.257384
14829,5.4857354
14830,3.5429869
14831,2.4031894
14832,2.0704782
14833,1.9046178
14834,1.8399265
14835,21.77543
14836,12.167249
14837,6.275677
14838,4.347089
14839,3.1711593
14840,2.865878
14841,2.7181792
14842,2.652357
14843,12.203341
14844,8.900765
14845,7.4853115
14846,5.697255
14847,21.368385
14848,11.8475485
14849,6.010811
14850,4.1117353
14851,3.0115776
14852,2.6646566
14853,2.5178287
14854,2.4499729
14855,21.433186
14856,11.884061
14857,6.057349
14858,4.1540833
14859,3.0375695
14860,2.6847324
14861,2.5384746
14862,2.4719915
14863,22.235613
14864,12.524295
14865,6.8616195
14866,4.981601
14867,3.78574
14868,3.4606042
14869,3.3058639
14870,3.2146769
14871,18.112665
14872,4.2770805
14873,3.692727
14874,4.735395
14875,3.8757982
14876,5.4245625
14877,3.4509096
14878,16.418154
14879,6.6828
14880,4.7818265
14881,16.390625
14882,5.4039907
14883,5.357279
14884,3.3653116
14885,4.398495
14886,3.9471126
14887,4.9837074
14888,4.902535
14889,1.9384389
14890,18.943365
14891,11.632785
14892,9.153025
14893,6.076696
14894,4.8286676
14895,4.352822
14896,6.7105403
14897,40.70725
14898,24.231823
14899,14.409973
14900,5.510492
14901,6.9913626
14902,9.401554
14903,10.96121
14904,7.4627104
14905,9.639726
14906,3.0947285
14907,3.9333353
14908,2.826483
14909,3.2212524
14910,22.58176
14911,13.265766
14912,7.324604
14913,5.4933467
14914,4.0389404
14915,3.7819257
14916,3.6585846
14917,3.5581918
14918,22.273914
14919,12.266243
14920,6.390848
14921,4.4325237
14922,3.2405424
14923,2.9146264
14924,2.773883
14925,2.6773012
14926,22.49425
14927,12.681773
14928,6.784073
14929,4.910705
14930,3.6616688
14931,3.3248239
14932,3.1873083
14933,3.128662
14934,9.684071
14935,25.927383
14936,5.000804
14937,150.55107
14938,23.577686
14939,13.837456
14940,7.7227297
14941,6.228174
14942,4.9650335
14943,4.7884035
14944,4.6114907
14945,4.4742265
14946,25.09991
14947,14.405341
14948,8.4134035
14949,6.690932
14950,5.0563006
14951,4.794214
14952,4.580006
14953,4.470314
14954,3.208825
14955,22.941513
14956,12.879181
14957,6.771398
14958,4.8568635
14959,3.595768
14960,3.2447977
14961,3.1018476
14962,3.0332775
14963,6.123762
14964,11.442348
14965,34.57668
14966,26.564068
14967,6.507203
14968,2.010746
14969,23.09163
14970,13.302417
14971,7.403576
14972,5.6370482
14973,4.4026246
14974,4.09238
14975,3.9460545
14976,3.846283
14977,22.82288
14978,12.799694
14979,6.7183995
14980,4.7863646
14981,3.5256696
14982,3.182804
14983,3.0426188
14984,2.979873
14985,26.681309
14986,16.106695
14987,9.281252
14988,6.936025
14989,5.441175
14990,5.086336
14991,4.9621387
14992,4.811184
14993,24.469383
14994,14.705117
14995,8.733047
14996,6.821821
14997,5.5767016
14998,5.2583513
14999,5.0901675
15000,4.9815235
15001,2.615468
15002,3.2734132
15003,11.342904
15004,3.2802382
15005,11.307039
15006,30.719408
15007,24.693853
15008,21.219467
15009,3.809834
15010,24.200207
15011,14.457618
15012,8.540504
15013,6.6616454
15014,5.5400696
15015,5.23078
15016,5.075566
15017,4.953989
15018,24.200207
15019,14.457618
15020,8.540504
15021,6.6616454
15022,5.5400696
15023,5.23078
15024,5.075566
15025,4.953989
15026,48.28642
15027,11.896544
15028,44.51671
15029,32.5021
15030,18.191433
15031,16.432827
15032,32.838116
15033,8.693793
15034,6.79414
15035,22.544415
15036,12.554441
15037,6.6437135
15038,4.8796678
15039,3.6374397
15040,3.2841778
15041,3.1153293
15042,3.025052
15043,23.066101
15044,13.27439
15045,6.9495616
15046,5.07885
15047,3.9466639
15048,3.5900922
15049,3.4409575
15050,3.3635812
15051,28.943693
15052,16.62557
15053,9.622401
15054,7.883563
15055,6.356086
15056,5.9274797
15057,5.622907
15058,5.47605
15059,8.831234
15060,4.8085084
15061,3.3262792
15062,22.282467
15063,12.706584
15064,6.363058
15065,4.5007615
15066,3.3133764
15067,2.9831455
15068,2.8685832
15069,2.7763152
15070,21.721546
15071,12.370387
15072,6.2063894
15073,4.4385386
15074,3.1480327
15075,2.8042889
15076,2.6829631
15077,2.5879345
15078,9.674971
15079,5.288849
15080,3.6489573
15081,22.034023
15082,12.540836
15083,6.3786983
15084,4.618528
15085,3.3095574
15086,2.9449058
15087,2.8341222
15088,2.7487621
15089,20.948967
15090,11.467993
15091,5.614834
15092,3.6098032
15093,2.473875
15094,2.1204236
15095,1.9444702
15096,1.8598552
15097,21.049883
15098,12.604838
15099,18.25356
15100,4.965937
15101,4.393676
15102,14.137275
15103,5.4113817
15104,3.3948627
15105,7.4459457
15106,4.663857
15107,4.7344046
15108,4.8746457
15109,28.011892
15110,16.544184
15111,9.8234625
15112,7.599478
15113,6.1755347
15114,5.747097
15115,5.596467
15116,5.4843187
15117,25.0273
15118,15.422983
15119,8.996277
15120,7.38346
15121,6.016995
15122,5.613905
15123,5.465648
15124,5.339718
15125,25.54878
15126,15.952147
15127,9.482294
15128,7.8712444
15129,6.3936133
15130,5.9878745
15131,5.8460793
15132,5.711579
15133,3.3319407
15134,23.83888
15135,13.682891
15136,7.7313185
15137,5.9797025
15138,4.8771315
15139,4.480685
15140,4.3637896
15141,4.256378
15142,31.22221
15143,17.795637
15144,10.300986
15145,7.4688625
15146,5.98344
15147,5.4870634
15148,5.2797318
15149,5.158728
15150,23.21237
15151,13.404753
15152,7.41486
15153,5.5466857
15154,4.5484633
15155,4.2253947
15156,4.0681505
15157,3.9726434
15158,21.678114
15159,12.165365
15160,6.3739834
15161,4.547715
15162,3.40701
15163,3.0219831
15164,2.8683388
15165,2.7989838
15166,22.842255
15167,12.967212
15168,7.031989
15169,5.1895413
15170,4.112736
15171,3.8398504
15172,3.7258797
15173,3.647419
15174,22.425625
15175,12.875293
15176,7.0195856
15177,5.178803
15178,4.0810623
15179,3.8045907
15180,3.6879005
15181,3.6073923
15182,33.28223
15183,27.689552
15184,16.53019
15185,9.692363
15186,7.1929836
15187,5.748603
15188,5.396193
15189,5.256773
15190,5.084666
15191,1.6275897
15192,20.847977
15193,11.260064
15194,6.0519795
15195,3.8666859
15196,2.7738643
15197,2.4930093
15198,2.316871
15199,23.926783
15200,13.107608
15201,7.35653
15202,4.925057
15203,3.8377
15204,3.5565982
15205,3.4184885
15206,20.867321
15207,11.3159685
15208,6.098546
15209,4.022402
15210,2.946411
15211,2.658776
15212,2.49765
15213,36.720085
15214,126.80033
15215,4.966798
15216,37.598476
15217,48.418037
15218,7.9012613
15219,18.944878
15220,14.749025
15221,17.24015
15222,17.557932
15223,5.398744
15224,9.349013
15225,26.409645
15226,15.971903
15227,9.204022
15228,7.0028887
15229,5.561867
15230,5.203846
15231,5.0628014
15232,4.93127
15233,24.468527
15234,14.549112
15235,8.160816
15236,6.3698425
15237,4.916972
15238,4.6834826
15239,4.51853
15240,4.387072
15241,29.24973
15242,17.558754
15243,10.276312
15244,8.0376
15245,6.5340285
15246,6.110767
15247,5.982312
15248,5.8387814
15249,28.596327
15250,18.447292
15251,11.84969
15252,9.04216
15253,8.142427
15254,7.903842
15255,7.754464
15256,7.531986
15257,9.327141
15258,10.18082
15259,7.529196
15260,73.105415
15261,1.2766793
15262,4.27798
15263,3.8965716
15264,23.005787
15265,23.918833
15266,13.583025
15267,7.04366
15268,5.0578265
15269,3.8978252
15270,3.4890041
15271,3.3571763
15272,3.2322626
15273,13.351796
15274,8.684521
15275,7.338274
15276,6.074993
15277,1.5382223
15278,1.5053039
15279,2.543823
15280,2.5281024
15281,5.6545405
15282,3.4077377
15283,4.3830156
15284,28.36518
15285,16.511425
15286,10.089003
15287,7.364934
15288,5.76709
15289,5.464962
15290,5.311115
15291,5.16153
15292,22.724634
15293,13.055922
15294,7.3601713
15295,5.340084
15296,4.3072863
15297,3.973391
15298,3.8160272
15299,3.7169013
15300,22.724634
15301,13.055922
15302,7.3601713
15303,5.340084
15304,4.3072863
15305,3.973391
15306,3.8160272
15307,3.7169013
15308,25.583769
15309,15.099981
15310,8.462683
15311,6.7948627
15312,5.4955525
15313,5.232365
15314,5.0485835
15315,4.949439
15316,1.7678258
15317,54.31169
15318,22.34468
15319,22.29496
15320,1.8921323
15321,15.590786
15322,14.88849
15323,26.94884
15324,9.909361
15325,5.4603887
15326,10.6605215
15327,9.2830925
15328,5.3941226
15329,8.111871
15330,3.2322803
15331,3.9839807
15332,16.115389
15333,11.781778
15334,9.490327
15335,8.271345
15336,7.068385
15337,6.916925
15338,5.0879593
15339,23.686632
15340,13.967984
15341,7.803026
15342,5.8194647
15343,4.3554254
15344,4.0805626
15345,3.95326
15346,3.8394465
15347,17.282654
15348,8.411837
15349,20.356472
15350,14.488691
15351,15.923309
15352,20.353638
15353,21.842766
15354,20.230705
15355,20.190397
15356,14.089959
15357,26.02325
15358,8.404802
15359,17.275057
15360,9.962658
15361,9.304371
15362,3.9437642
15363,3.5703712
15364,4.4549575
15365,13.678932
15366,11.15224
15367,11.409844
15368,8.139097
15369,12.270676
15370,17.50145
15371,12.627774
15372,22.885513
15373,12.43449
15374,6.6020327
15375,4.774372
15376,3.5766125
15377,3.2250729
15378,3.072196
15379,3.9038563
15380,3.5012465
15381,3.8202481
15382,4.542173
15383,34.712807
15384,25.002018
15385,15.4464035
15386,8.987258
15387,7.3532457
15388,5.9923425
15389,5.5836453
15390,5.4346213
15391,5.312176
15392,25.002018
15393,15.4464035
15394,8.987258
15395,7.3532457
15396,5.9923425
15397,5.5836453
15398,5.4346213
15399,5.312176
15400,23.334463
15401,13.0474825
15402,6.8853474
15403,5.266438
15404,4.0169764
15405,3.5873623
15406,3.4023952
15407,3.3091702
15408,22.774122
15409,12.645822
15410,6.6044564
15411,4.7688007
15412,3.6036854
15413,3.237742
15414,3.0949192
15415,2.9870045
15416,23.346266
15417,13.3840065
15418,7.008851
15419,5.1060534
15420,3.9850054
15421,3.6291971
15422,3.4803686
15423,3.3949509
15424,29.278809
15425,17.659998
15426,10.575852
15427,8.307564
15428,6.618297
15429,6.261741
15430,6.0849
15431,5.9519567
15432,12.876855
15433,11.767114
15434,9.654172
15435,8.696167
15436,8.071367
15437,11.740489
15438,8.680887
15439,7.889436
15440,7.3912354
15441,6.520619
15442,22.143547
15443,12.401808
15444,6.581822
15445,4.6732635
15446,3.5134172
15447,3.1704874
15448,3.0177932
15449,2.9390411
15450,24.217865
15451,13.61588
15452,7.2067394
15453,5.1727085
15454,3.8722749
15455,3.5014157
15456,3.3583908
15457,3.2933788
15458,24.231173
15459,13.813031
15460,7.4041815
15461,5.4344373
15462,4.1291285
15463,3.7291336
15464,3.5482488
15465,3.4663286
15466,23.945112
15467,13.683633
15468,7.3174934
15469,5.319878
15470,4.00682
15471,3.6359348
15472,3.4881935
15473,3.4195685
15474,45.600616
15475,3.8489943
15476,8.337774
15477,3.5923533
15478,4.017816
15479,6.7458744
15480,10.075295
15481,7.957841
15482,4.1881423
15483,4.4142585
15484,43.700607
15485,2.7914672
15486,3.4519753
15487,1.5897067
15488,3.1759305
15489,8.267131
15490,17.964056
15491,3.4933014
15492,4.696483
15493,4.032742
15494,23.16239
15495,12.256767
15496,9.081549
15497,9.072911
15498,18.97863
15499,17.341488
15500,7.738899
15501,10.033505
15502,131.1075
15503,149.29506
15504,47.23732
15505,18.141176
15506,42.951008
15507,47.363243
15508,46.822514
15509,40.053905
15510,161.71846
15511,6.452661
15512,6.5027723
15513,7.940405
15514,4.2213383
15515,9.234772
15516,23.667229
15517,49.658585
15518,30.720663
15519,28.052212
15520,25.77474
15521,9.277098
15522,9.518613
15523,5.824752
15524,22.696274
15525,12.555505
15526,6.573298
15527,4.561103
15528,3.3496065
15529,3.0125375
15530,2.875884
15531,2.7908838
15532,22.176949
15533,12.232097
15534,6.371761
15535,4.403987
15536,3.2251334
15537,2.9007807
15538,2.7679334
15539,2.6722634
15540,22.27626
15541,216.07135
15542,8.901452
15543,7.1330023
15544,6.0464263
15545,5.282483
15546,9.780968
15547,8.097156
15548,7.1755943
15549,7.0299597
15550,19.095922
15551,2.985415
15552,22.289312
15553,12.299055
15554,6.4155607
15555,4.443284
15556,3.2564116
15557,2.9302447
15558,2.7963939
15559,2.6841803
15560,53.672817
15561,13.563638
15562,25.60392
15563,15.94091
15564,9.295808
15565,7.519477
15566,6.1131735
15567,5.79847
15568,5.6644197
15569,5.5463867
15570,25.60392
15571,15.94091
15572,9.295808
15573,7.519477
15574,6.1131735
15575,5.79847
15576,5.6644197
15577,5.5463867
15578,25.901068
15579,16.107336
15580,9.467091
15581,7.783743
15582,6.290293
15583,5.967806
15584,5.8393455
15585,5.7229257
15586,23.50372
15587,13.756238
15588,7.7616014
15589,5.77734
15590,4.60745
15591,4.214525
15592,4.0795445
15593,3.9750323
15594,24.338823
15595,14.109262
15596,7.784321
15597,5.9146256
15598,4.7062674
15599,4.41679
15600,4.25138
15601,4.1056023
15602,24.230782
15603,14.214977
15604,8.1183815
15605,6.2759476
15606,5.1457906
15607,4.6303773
15608,4.491467
15609,4.378139
15610,23.262384
15611,13.273836
15612,7.4046183
15613,5.656155
15614,4.332684
15615,3.9244475
15616,3.750194
15617,3.659254
15618,3.8728538
15619,21.243813
15620,11.779081
15621,5.946916
15622,4.0946603
15623,2.9976385
15624,2.6526496
15625,2.5053709
15626,2.4377072
15627,21.294592
15628,11.805238
15629,6.0240536
15630,4.125633
15631,3.0141459
15632,2.6703424
15633,2.523718
15634,2.4599116
15635,21.283592
15636,11.914507
15637,6.069963
15638,4.1737733
15639,3.0633616
15640,2.7217023
15641,2.5789518
15642,2.5110466
15643,18.292774
15644,13.391769
15645,10.220947
15646,15.906492
15647,5.867551
15648,6.5197673
15649,5.053545
15650,2.1323357
15651,6.2296553
15652,5.332329
15653,4.839146
15654,3.349401
15655,2.8020568
15656,8.716381
15657,6.6809444
15658,16.08845
15659,12.390147
15660,13.519932
15661,14.98114
15662,12.06907
15663,13.137005
15664,28.156324
15665,15.751961
15666,9.173459
15667,6.8226175
15668,5.1824927
15669,4.868593
15670,4.774169
15671,4.6729436
15672,7.417555
15673,9.578494
15674,29.94778
15675,18.184528
15676,11.576906
15677,9.742655
15678,8.314436
15679,7.989977
15680,7.791857
15681,7.665945
15682,24.33492
15683,13.527349
15684,8.196706
15685,6.106282
15686,4.720039
15687,4.25522
15688,4.114429
15689,4.0381007
15690,24.076185
15691,13.97327
15692,8.388404
15693,6.2751255
15694,5.0830126
15695,4.4950747
15696,4.3647876
15697,4.2943087
15698,5.688318
15699,4.042049
15700,22.05011
15701,12.237552
15702,6.4742703
15703,4.507071
15704,3.3249135
15705,2.999652
15706,2.853529
15707,2.7723296
15708,6.211722
15709,22.55603
15710,12.53532
15711,6.5571604
15712,4.5820694
15713,3.3897672
15714,3.0606132
15715,2.9188519
15716,2.8317077
15717,2.044321
15718,4.3303995
15719,5.227432
15720,4.075442
15721,9.165239
15722,7.5621805
15723,7.2225723
15724,6.6104217
15725,26.633139
15726,15.972088
15727,9.043027
15728,6.8054333
15729,5.3928423
15730,5.1075296
15731,4.944142
15732,4.791775
15733,24.151718
15734,13.962472
15735,7.4033117
15736,5.333064
15737,4.200061
15738,3.8171568
15739,3.6922526
15740,3.6058197
15741,26.255646
15742,15.649729
15743,9.605598
15744,7.537464
15745,6.137503
15746,5.7235847
15747,5.5629225
15748,5.473648
15749,2.0171528
15750,38.707535
15751,18.148918
15752,12.627546
15753,5.886739
15754,5.30472
15755,9.933698
15756,27.836828
15757,5.759093
15758,3.1517568
15759,4.925093
15760,2.730504
15761,5.6688113
15762,2.7408695
15763,7.053028
15764,4.051234
15765,5.297772
15766,4.8769865
15767,4.7608886
15768,6.572363
15769,4.1185355
15770,6.516577
15771,4.325728
15772,16.162209
15773,10.775932
15774,8.695954
15775,4.315948
15776,4.0727906
15777,2.88265
15778,6.3492036
15779,4.635911
15780,4.065371
15781,2.4319887
15782,7.409505
15783,4.192
15784,4.966852
15785,10.288917
15786,42.31835
15787,16.683315
15788,7.0358276
15789,7.9273224
15790,7.314292
15791,28.976522
15792,17.428066
15793,10.857286
15794,8.637086
15795,7.635892
15796,7.336857
15797,7.2493906
15798,7.149617
15799,8.007535
15800,7.418436
15801,7.3262796
15802,5.873681
15803,8.594426
15804,6.969712
15805,3.8518362
15806,9.151577
15807,12.299226
15808,3.6525002
15809,23.486444
15810,13.456643
15811,7.310766
15812,5.6155796
15813,4.2499504
15814,3.8588386
15815,3.7042751
15816,3.5956993
15817,23.481895
15818,13.503958
15819,7.457423
15820,5.7264752
15821,4.3984375
15822,4.057792
15823,3.9021559
15824,3.7920609
15825,100.57691
15826,80.618095
15827,7.994625
15828,6.929973
15829,5.8890786
15830,5.2117243
15831,25.936348
15832,7.2673817
15833,2.4367423
15834,76.22433
15835,5.746592
15836,5.7277093
15837,4.62829
15838,18.213629
15839,17.91951
15840,24.664736
15841,25.1589
15842,5.2082734
15843,1.6570206
15844,7.779359
15845,14.152513
15846,4.717457
15847,26.61352
15848,15.226891
15849,8.368286
15850,6.5195704
15851,5.3473845
15852,5.0218034
15853,4.898958
15854,4.775295
15855,0.9731239
15856,2.1476636
15857,12.786895
15858,8.330181
15859,4.878888
15860,3.7223458
15861,4.08429
15862,3.7687364
15863,22.285896
15864,15.860893
15865,13.651978
15866,10.687414
15867,6.7821426
15868,3.6127524
15869,7.382141
15870,2.8319883
15871,12.937579
15872,24.760387
15873,6.5204453
15874,2.262901
15875,11.478594
15876,8.414458
15877,7.9594297
15878,7.1370325
15879,6.2147274
15880,11.376028
15881,8.950361
15882,7.8573046
15883,7.3918514
15884,6.5517697
15885,9.572319
15886,7.2882385
15887,6.559193
15888,5.5813994
15889,15.419466
15890,63.27819
15891,41.616962
15892,16.620436
15893,26.756218
15894,15.688417
15895,9.184219
15896,6.679608
15897,5.365893
15898,5.0583954
15899,4.887421
15900,4.7510357
15901,22.795303
15902,13.009143
15903,7.3180695
15904,5.4966
15905,4.194678
15906,3.8382888
15907,3.6826773
15908,3.5885015
15909,22.326082
15910,12.675469
15911,7.0032625
15912,5.0968256
15913,3.9112878
15914,3.6060066
15915,3.4417243
15916,3.34906
15917,27.78109
15918,16.855415
15919,10.426127
15920,8.561203
15921,6.975517
15922,6.5884986
15923,6.3852262
15924,6.344621
15925,22.368889
15926,12.751683
15927,7.1639576
15928,5.2009907
15929,3.990325
15930,3.7063627
15931,3.5710864
15932,3.4740014
15933,22.698008
15934,12.923639
15935,6.8231435
15936,4.977408
15937,3.7643042
15938,3.4077058
15939,3.2533274
15940,3.1864371
15941,22.059723
15942,12.475432
15943,6.731209
15944,4.8448257
15945,3.5665202
15946,3.2376204
15947,3.0808306
15948,2.9929872
15949,21.991629
15950,12.365903
15951,6.5092616
15952,4.7029843
15953,3.4823704
15954,3.1486635
15955,3.0058846
15956,2.9095774
15957,5.677154
15958,6.776857
15959,44.660225
15960,26.381233
15961,6.2943616
15962,17.70585
15963,27.33326
15964,17.312283
15965,10.432596
15966,8.805166
15967,7.3211317
15968,7.0141726
15969,6.840242
15970,6.809631
15971,13.349309
15972,6.9352703
15973,4.824282
15974,3.065041
15975,13.165029
15976,7.4010363
15977,6.1922545
15978,5.115317
15979,7.9530344
15980,12.909806
15981,12.906319
15982,12.038732
15983,13.735997
15984,7.61767
15985,6.1102767
15986,5.4448586
15987,4.987158
15988,10.978636
15989,7.8950195
15990,7.108057
15991,13.283354
15992,12.832136
15993,7.29583
15994,7.8601217
15995,43.776615
15996,35.447285
15997,36.661057
15998,22.566557
15999,20.259892
16000,11.983501
16001,17.305046
16002,2.0540197
16003,1.778857
16004,9.884742
16005,0.9964895
16006,5.0184355
16007,34.393486
16008,2.6932034
16009,4.448154
16010,3.3670373
16011,2.83621
16012,2.9790726
16013,2.3867323
16014,2.393874
16015,11.543352
16016,7.89684
16017,2.4516656
16018,25.449886
16019,15.668976
16020,9.706622
16021,7.6980457
16022,6.524809
16023,6.1235304
16024,5.9898357
16025,5.9126115
16026,4.7187824
16027,3.8266635
16028,3.0167766
16029,0.87277865
16030,1.6383786
16031,7.8624096
16032,2.17797
16033,2.6802974
16034,168.2842
16035,2.8149338
16036,4.38717
16037,3.1039996
16038,3.086873
16039,33.266273
16040,17.191328
16041,9.115555
16042,8.028348
16043,2.6374109
16044,7.761463
16045,7.780987
16046,3.636201
16047,7.680457
16048,3.410069
16049,4.1436467
16050,6.4822903
16051,5.823429
16052,5.624801
16053,5.4814377
16054,20.020409
16055,3.5380917
16056,24.963686
16057,14.8368435
16058,8.994006
16059,6.9313383
16060,5.806379
16061,5.5926614
16062,5.3549657
16063,5.2268333
16064,25.149479
16065,8.211751
16066,6.755822
16067,2.0211751
16068,10.646866
16069,8.309912
16070,7.720517
16071,6.834998
16072,13.523803
16073,10.32429
16074,9.672423
16075,8.563891
16076,6.8488245
16077,11.406354
16078,10.919221
16079,9.064221
16080,7.8631983
16081,9.876633
16082,23.94851
16083,28.466213
16084,53.508587
16085,10.972189
16086,6.8672504
16087,7.140564
16088,3.8283186
16089,2.183814
16090,5.468051
16091,5.951327
16092,4.9112434
16093,4.0308065
16094,7.1591997
16095,7.565075
16096,6.442554
16097,5.8999047
16098,5.422673
16099,4.11833
16100,15.058632
16101,11.613247
16102,10.057813
16103,6.9905605
16104,7.4503527
16105,6.780803
16106,27.87742
16107,16.743864
16108,9.952012
16109,7.430334
16110,6.024963
16111,5.6482167
16112,5.509018
16113,5.369144
16114,10.247919
16115,2.698155
16116,3.2248268
16117,17.395912
16118,2.098089
16119,2.090959
16120,1.3399487
16121,28.640335
16122,34.73773
16123,38.707336
16124,106.367615
16125,16.667099
16126,8.201368
16127,11.009691
16128,4.490626
16129,3.9586473
16130,3.0155058
16131,1.7297323
16132,7.3743467
16133,26.337542
16134,15.892235
16135,8.548862
16136,7.634432
16137,6.8100834
16138,4.098616
16139,3.8561063
16140,23.982042
16141,13.586854
16142,7.1786213
16143,5.22612
16144,4.046349
16145,3.6919699
16146,3.556428
16147,3.434054
16148,7.353464
16149,7.448224
16150,26.114552
16151,15.088547
16152,8.820649
16153,6.6088905
16154,5.122202
16155,4.692129
16156,4.543748
16157,4.4982553
16158,5.9607344
16159,7.3423862
16160,84.69498
16161,30.13506
16162,18.204016
16163,11.42351
16164,9.889539
16165,9.240073
16166,8.993499
16167,8.953241
16168,15.659536
16169,7.919527
16170,7.925932
16171,7.238722
16172,27.033033
16173,16.219059
16174,9.419785
16175,7.11738
16176,5.678303
16177,5.362838
16178,5.201335
16179,5.0521054
16180,30.280266
16181,16.993307
