Id,Date,DeliveryDate,Quantity,Currency,Supplier,NetAmount
53723,2015-05-11,2015-05-14,141,USD,Digital Age,1570.73999
53723,2015-05-19,2015-05-23,121,USD,Digital Age,1347.93994
53723,2015-05-26,2015-05-30,102,USD,Digital Age,1136.2800300000001
53723,2015-06-01,2015-06-04,54,USD,Digital Age,601.5599980000001
53723,2015-06-08,2015-06-11,38,USD,Digital Age,423.32000700000003
53723,2015-06-15,2015-06-18,35,USD,Digital Age,389.899994
53723,2015-06-22,2015-06-26,42,USD,Digital Age,467.880005
53723,2015-06-29,2015-07-02,51,USD,Digital Age,568.1400150000001
53723,2015-07-06,2015-07-09,20,USD,Digital Age,222.80000299999998
53723,2015-07-14,2015-07-16,27,USD,Digital Age,300.77999900000003
53723,2015-07-20,2015-07-23,26,USD,Digital Age,289.640015
53723,2015-07-27,2015-07-30,28,USD,Digital Age,311.920013
53723,2015-08-03,2015-08-07,70,USD,Digital Age,779.799988
53723,2015-08-10,2015-08-13,76,USD,Digital Age,846.6400150000001
53723,2015-08-17,2015-08-22,55,USD,Digital Age,612.700012
53723,2015-08-24,2015-08-28,62,USD,Digital Age,690.679993
53723,2015-08-31,2015-09-04,62,USD,Digital Age,690.679993
53723,2015-09-10,2015-09-14,39,USD,Digital Age,434.459991
53723,2015-09-16,2015-09-20,41,USD,Digital Age,456.73999000000003
53723,2015-09-21,2015-09-23,45,USD,Digital Age,501.299988
53723,2015-09-28,2015-10-02,54,USD,Digital Age,601.5599980000001
53723,2015-10-05,2015-10-10,84,USD,Digital Age,935.76001
53723,2015-10-13,2015-10-16,66,USD,Digital Age,735.23999
53723,2015-10-26,2015-10-29,59,USD,Digital Age,657.26001
53723,2015-11-02,2015-11-06,36,USD,Digital Age,401.040009
53723,2015-11-11,2015-11-14,37,USD,Digital Age,412.179993
53723,2015-11-16,2015-11-19,52,USD,Digital Age,579.280029
53723,2015-11-25,2015-11-29,43,USD,Digital Age,479.01998899999995
53723,2015-11-30,2015-12-04,34,USD,Digital Age,378.76001
53723,2015-12-08,2015-12-12,23,USD,Digital Age,256.22000099999997
53723,2015-12-15,2015-12-18,28,USD,Digital Age,311.920013
53723,2015-12-21,2015-12-25,25,USD,Digital Age,278.5
53723,2015-12-30,2016-01-02,34,USD,Digital Age,378.76001
53723,2016-01-04,2016-01-08,25,USD,Digital Age,278.5
53723,2016-01-11,2016-01-14,20,USD,Digital Age,222.80000299999998
53723,2016-01-18,2016-01-22,21,USD,Digital Age,233.940002
53723,2016-01-25,2016-01-27,30,USD,Digital Age,334.200012
53723,2016-02-02,2016-02-06,60,USD,Digital Age,668.400024
53723,2016-02-09,2016-02-13,59,USD,Digital Age,657.26001
53723,2016-02-16,2016-02-20,41,USD,Digital Age,456.73999000000003
53723,2016-02-24,2016-02-26,52,USD,Digital Age,579.280029
53723,2016-02-29,2016-03-03,56,USD,Digital Age,623.840027
53723,2016-03-07,2016-03-12,33,USD,Digital Age,367.619995
53723,2016-03-14,2016-03-18,31,USD,Digital Age,345.339996
53723,2016-03-21,2016-03-24,35,USD,Digital Age,389.899994
53723,2016-03-28,2016-03-31,43,USD,Digital Age,479.01998899999995
53723,2016-04-04,2016-04-07,25,USD,Digital Age,278.5
53723,2016-04-12,2016-04-16,21,USD,Digital Age,233.940002
53723,2016-04-19,2016-04-22,21,USD,Digital Age,233.940002
53723,2016-04-25,2016-04-29,20,USD,Digital Age,222.80000299999998
53723,2016-05-02,2016-05-04,45,USD,Digital Age,501.299988
53723,2016-05-10,2016-05-13,45,USD,Digital Age,501.299988
53723,2016-05-18,2016-05-22,35,USD,Digital Age,389.899994
53723,2016-05-24,2016-05-27,44,USD,Digital Age,490.160004
53723,2016-05-30,2016-06-03,32,USD,Digital Age,356.480011
53723,2016-06-06,2016-06-09,126,USD,Digital Age,1403.64001
53723,2016-06-14,2016-06-17,183,USD,Digital Age,2038.62
53723,2016-06-20,2016-06-23,153,USD,Digital Age,1704.4200399999997
53723,2016-06-28,2016-07-02,197,USD,Digital Age,2194.58008
53723,2016-07-04,2016-07-07,28,USD,Digital Age,311.920013
53723,2016-07-11,2016-07-15,32,USD,Digital Age,356.480011
53723,2016-07-18,2016-07-22,34,USD,Digital Age,378.76001
53723,2016-07-25,2016-07-27,30,USD,Digital Age,334.200012
53723,2016-08-01,2016-08-06,43,USD,Digital Age,479.01998899999995
53723,2016-08-08,2016-08-11,59,USD,Digital Age,657.26001
53723,2016-08-15,2016-08-17,54,USD,Digital Age,601.5599980000001
53723,2016-08-22,2016-08-25,51,USD,Digital Age,568.1400150000001
53723,2016-08-29,2016-09-01,53,USD,Digital Age,590.419983
53723,2016-09-06,2016-09-09,84,USD,Digital Age,935.76001
53723,2016-09-12,2016-09-17,66,USD,Digital Age,735.23999
53723,2016-09-20,2016-09-23,86,USD,Digital Age,958.0399779999999
53723,2016-09-26,2016-09-30,71,USD,Digital Age,790.9400019999999
53723,2016-10-03,2016-10-06,77,USD,Digital Age,857.7800289999999
53723,2016-10-10,2016-10-13,55,USD,Digital Age,612.700012
53723,2016-10-24,2016-10-29,80,USD,Digital Age,891.2000119999999
53723,2016-11-02,2016-11-05,35,USD,Digital Age,389.899994
53723,2016-11-07,2016-11-09,25,USD,Digital Age,278.5
53723,2016-11-16,2016-11-21,26,USD,Digital Age,289.640015
53723,2016-11-23,2016-11-27,24,USD,Digital Age,267.359985
53723,2016-11-29,2016-12-02,23,USD,Digital Age,256.22000099999997
53723,2016-12-05,2016-12-09,47,USD,Digital Age,523.580017
53723,2016-12-12,2016-12-16,38,USD,Digital Age,423.32000700000003
53723,2016-12-19,2016-12-24,51,USD,Digital Age,568.1400150000001
53723,2016-12-28,2017-01-01,32,USD,Digital Age,356.480011
53723,2017-01-04,2017-01-08,22,USD,Digital Age,245.080002
53723,2017-01-09,2017-01-13,25,USD,Digital Age,278.5
53723,2017-01-18,2017-01-22,27,USD,Digital Age,300.77999900000003
53723,2017-01-24,2017-01-28,22,USD,Digital Age,245.080002
53723,2017-01-30,2017-02-02,19,USD,Digital Age,211.66000400000001
53723,2017-02-08,2017-02-12,98,USD,Digital Age,1091.7199699999999
53723,2017-02-13,2017-02-16,87,USD,Digital Age,969.179993
53723,2017-02-23,2017-02-26,113,USD,Digital Age,1258.81995
53723,2017-02-28,2017-03-03,91,USD,Digital Age,1013.73999
53723,2017-03-06,2017-03-09,47,USD,Digital Age,523.580017
53723,2017-03-15,2017-03-20,31,USD,Digital Age,345.339996
53723,2017-03-20,2017-03-24,37,USD,Digital Age,412.179993
53723,2017-03-28,2017-04-01,37,USD,Digital Age,412.179993
53723,2017-04-04,2017-04-07,37,USD,Digital Age,412.179993
53723,2017-04-10,2017-04-13,26,USD,Digital Age,289.640015
53723,2017-04-17,2017-04-20,28,USD,Digital Age,311.920013
53723,2017-04-25,2017-04-29,33,USD,Digital Age,367.619995
53723,2017-05-03,2017-05-07,42,USD,Digital Age,467.880005
53723,2017-05-09,2017-05-13,49,USD,Digital Age,545.8599849999999
53723,2017-05-16,2017-05-21,65,USD,Digital Age,724.099976
53723,2017-05-24,2017-05-27,59,USD,Digital Age,657.26001
53723,2017-05-31,2017-06-04,56,USD,Digital Age,623.840027
53723,2017-06-05,2017-06-09,61,USD,Digital Age,679.539978
53723,2017-06-12,2017-06-15,47,USD,Digital Age,523.580017
53723,2017-06-21,2017-06-25,57,USD,Digital Age,634.97998
53723,2017-06-26,2017-06-29,41,USD,Digital Age,456.73999000000003
53723,2017-07-04,2017-07-08,49,USD,Digital Age,545.8599849999999
53723,2017-07-11,2017-07-14,63,USD,Digital Age,701.820007
53723,2017-07-17,2017-07-21,59,USD,Digital Age,657.26001
53723,2017-07-24,2017-07-28,61,USD,Digital Age,679.539978
53723,2017-07-31,2017-08-04,64,USD,Digital Age,712.960022
53723,2017-08-10,2017-08-13,24,USD,Digital Age,267.359985
53723,2017-08-14,2017-08-16,21,USD,Digital Age,233.940002
53723,2017-08-21,2017-08-25,27,USD,Digital Age,300.77999900000003
53723,2017-08-28,2017-09-01,29,USD,Digital Age,323.059998
53723,2017-09-05,2017-09-07,8,USD,Digital Age,89.1200027
53723,2017-09-14,2017-09-17,12,USD,Digital Age,133.679993
53723,2017-09-18,2017-09-20,9,USD,Digital Age,100.260002
53723,2017-09-25,2017-09-29,11,USD,Digital Age,122.540001
53723,2017-10-02,2017-10-06,22,USD,Digital Age,245.080002
53723,2017-10-09,2017-10-13,16,USD,Digital Age,178.240005
53723,2017-10-19,2017-10-23,16,USD,Digital Age,178.240005
53723,2017-10-23,2017-10-28,25,USD,Digital Age,278.5
53723,2017-10-30,2017-11-02,22,USD,Digital Age,245.080002
53723,2017-11-08,2017-11-11,6,USD,Digital Age,66.8399963
53723,2017-11-13,2017-11-17,7,USD,Digital Age,77.98000340000002
53723,2017-11-20,2017-11-23,8,USD,Digital Age,89.1200027
53723,2017-12-05,2017-12-10,12,USD,Digital Age,133.679993
53723,2017-12-11,2017-12-15,9,USD,Digital Age,100.260002
53723,2017-12-19,2017-12-24,11,USD,Digital Age,122.540001
53723,2017-12-25,2017-12-28,10,USD,Digital Age,111.400002
53723,2018-01-03,2018-01-06,26,USD,Digital Age,289.640015
53723,2018-01-08,2018-01-11,25,USD,Digital Age,278.5
53723,2018-01-15,2018-01-19,26,USD,Digital Age,289.640015
53723,2018-01-22,2018-01-26,21,USD,Digital Age,233.940002
53723,2018-01-29,2018-02-01,17,USD,Digital Age,189.380005
53723,2018-02-07,2018-02-10,8,USD,Digital Age,89.1200027
53723,2018-02-12,2018-02-15,8,USD,Digital Age,89.1200027
54234,2013-10-29,2013-11-01,25,USD,Digital Age,284.25
54234,2013-11-04,2013-11-07,21,USD,Digital Age,238.770004
54234,2013-11-11,2013-11-15,20,USD,Digital Age,227.399994
54234,2013-11-19,2013-11-22,17,USD,Digital Age,193.28999299999998
54234,2013-11-30,2013-12-04,18,USD,Digital Age,204.66000400000001
54234,2013-12-06,2013-12-08,22,USD,Digital Age,250.13999900000002
54234,2013-12-09,2013-12-13,22,USD,Digital Age,250.13999900000002
54234,2013-12-16,2013-12-19,22,USD,Digital Age,250.13999900000002
54234,2013-12-27,2013-12-31,22,USD,Digital Age,250.13999900000002
54234,2013-12-31,2014-01-04,22,USD,Digital Age,250.13999900000002
54234,2014-01-07,2014-01-08,18,USD,Digital Age,204.66000400000001
54234,2014-01-16,2014-01-20,18,USD,Digital Age,204.66000400000001
54234,2014-01-20,2014-01-24,15,USD,Digital Age,170.550003
54234,2014-01-27,2014-01-30,19,USD,Digital Age,216.02999900000003
54234,2014-02-03,2014-02-07,11,USD,Digital Age,125.07
54234,2014-02-10,2014-02-13,8,USD,Digital Age,90.95999909999999
54234,2014-02-19,2014-02-24,11,USD,Digital Age,125.07
54234,2014-02-27,2014-03-02,10,USD,Digital Age,113.699997
54234,2014-03-04,2014-03-09,9,USD,Digital Age,102.33000200000001
54234,2014-03-17,2014-03-20,11,USD,Digital Age,125.07
54234,2014-03-25,2014-03-27,9,USD,Digital Age,102.33000200000001
54234,2014-03-31,2014-04-03,11,USD,Digital Age,125.07
54234,2014-04-07,2014-04-10,27,USD,Digital Age,306.98999
54234,2014-04-17,2014-04-21,27,USD,Digital Age,306.98999
54234,2014-04-22,2014-04-24,29,USD,Digital Age,329.730011
54234,2014-04-28,2014-05-02,31,USD,Digital Age,352.47000099999997
54234,2014-05-05,2014-05-08,60,USD,Digital Age,682.200012
54234,2014-05-12,2014-05-15,46,USD,Digital Age,523.02002
54234,2014-05-21,2014-05-25,63,USD,Digital Age,716.3099980000001
54234,2014-05-26,2014-05-30,43,USD,Digital Age,488.910004
54234,2014-06-02,2014-06-06,26,USD,Digital Age,295.619995
54234,2014-06-09,2014-06-14,22,USD,Digital Age,250.13999900000002
54234,2014-06-16,2014-06-20,29,USD,Digital Age,329.730011
54234,2014-06-23,2014-06-26,21,USD,Digital Age,238.770004
54234,2014-06-30,2014-07-04,28,USD,Digital Age,318.359985
54234,2014-07-08,2014-07-10,27,USD,Digital Age,306.98999
54234,2014-07-14,2014-07-17,25,USD,Digital Age,284.25
54234,2014-07-21,2014-07-24,25,USD,Digital Age,284.25
54234,2014-07-29,2014-08-03,21,USD,Digital Age,238.770004
54234,2014-08-05,2014-08-07,33,USD,Digital Age,375.209991
54234,2014-08-12,2014-08-16,38,USD,Digital Age,432.05999800000006
54234,2014-08-18,2014-08-24,40,USD,Digital Age,454.799988
54234,2014-08-25,2014-08-30,37,USD,Digital Age,420.69000199999994
54234,2014-09-02,2014-09-05,25,USD,Digital Age,284.25
54234,2014-09-12,2014-09-15,27,USD,Digital Age,306.98999
54234,2014-09-17,2014-09-21,24,USD,Digital Age,272.880005
54234,2014-09-25,2014-09-29,18,USD,Digital Age,204.66000400000001
54234,2014-09-29,2014-10-03,24,USD,Digital Age,272.880005
54234,2014-10-06,2014-10-10,41,USD,Digital Age,466.170013
54234,2014-10-14,2014-10-18,46,USD,Digital Age,523.02002
54234,2014-10-21,2014-10-25,50,USD,Digital Age,568.5
54234,2014-10-31,2014-11-03,42,USD,Digital Age,477.540009
54234,2014-11-04,2014-11-08,46,USD,Digital Age,523.02002
54234,2014-11-10,2014-11-14,41,USD,Digital Age,466.170013
54234,2014-11-17,2014-11-21,36,USD,Digital Age,409.320007
54234,2014-11-25,2014-11-28,48,USD,Digital Age,545.76001
54234,2014-12-01,2014-12-05,17,USD,Digital Age,193.28999299999998
54234,2014-12-08,2014-12-11,21,USD,Digital Age,238.770004
54234,2014-12-15,2014-12-19,21,USD,Digital Age,238.770004
54234,2014-12-23,2014-12-27,26,USD,Digital Age,295.619995
54234,2014-12-30,2015-01-03,26,USD,Digital Age,295.619995
54234,2015-01-05,2015-01-09,16,USD,Digital Age,181.919998
54234,2015-01-12,2015-01-16,17,USD,Digital Age,193.28999299999998
54234,2015-01-20,2015-01-24,17,USD,Digital Age,193.28999299999998
54234,2015-01-26,2015-01-30,18,USD,Digital Age,204.66000400000001
54234,2015-02-02,2015-02-05,15,USD,Digital Age,170.550003
54234,2015-02-09,2015-02-13,11,USD,Digital Age,125.07
54234,2015-02-17,2015-02-20,14,USD,Digital Age,159.179993
54234,2015-02-23,2015-02-26,11,USD,Digital Age,125.07
54234,2015-03-04,2015-03-08,27,USD,Digital Age,306.98999
54234,2015-03-10,2015-03-14,24,USD,Digital Age,272.880005
54234,2015-03-19,2015-03-22,23,USD,Digital Age,261.51001
54234,2015-03-25,2015-03-28,34,USD,Digital Age,386.579987
54234,2015-03-30,2015-04-02,29,USD,Digital Age,329.730011
54234,2015-04-06,2015-04-09,49,USD,Digital Age,557.130005
54234,2015-04-14,2015-04-18,34,USD,Digital Age,386.579987
54234,2015-04-21,2015-04-24,36,USD,Digital Age,409.320007
54234,2015-04-27,2015-04-30,46,USD,Digital Age,523.02002
54234,2015-05-04,2015-05-07,16,USD,Digital Age,181.919998
54234,2015-05-11,2015-05-14,17,USD,Digital Age,193.28999299999998
54234,2015-05-20,2015-05-25,11,USD,Digital Age,125.07
54234,2015-05-26,2015-05-30,14,USD,Digital Age,159.179993
54234,2015-06-01,2015-06-05,80,USD,Digital Age,909.599976
54234,2015-06-08,2015-06-11,104,USD,Digital Age,1182.47998
54234,2015-06-15,2015-06-18,99,USD,Digital Age,1125.63
54234,2015-06-22,2015-06-27,65,USD,Digital Age,739.049988
54234,2015-07-02,2015-07-06,61,USD,Digital Age,693.570007
54234,2015-07-06,2015-07-09,78,USD,Digital Age,886.8599849999999
54234,2015-07-13,2015-07-17,79,USD,Digital Age,898.2299800000001
54234,2015-07-20,2015-07-24,62,USD,Digital Age,704.9400019999999
54234,2015-07-27,2015-08-01,56,USD,Digital Age,636.719971
54234,2015-08-03,2015-08-07,55,USD,Digital Age,625.349976
54234,2015-08-11,2015-08-13,54,USD,Digital Age,613.97998
54234,2015-08-20,2015-08-24,62,USD,Digital Age,704.9400019999999
54234,2015-08-27,2015-08-31,73,USD,Digital Age,830.01001
54234,2015-09-01,2015-09-05,41,USD,Digital Age,466.170013
54234,2015-09-08,2015-09-12,38,USD,Digital Age,432.05999800000006
54234,2015-09-14,2015-09-18,36,USD,Digital Age,409.320007
54234,2015-09-21,2015-09-25,26,USD,Digital Age,295.619995
54234,2015-09-29,2015-10-03,36,USD,Digital Age,409.320007
54234,2015-10-05,2015-10-10,14,USD,Digital Age,159.179993
54234,2015-10-14,2015-10-16,14,USD,Digital Age,159.179993
54234,2015-10-22,2015-10-26,12,USD,Digital Age,136.440002
54234,2015-10-26,2015-10-29,9,USD,Digital Age,102.33000200000001
54234,2015-11-02,2015-11-05,63,USD,Digital Age,716.3099980000001
54234,2015-11-09,2015-11-12,61,USD,Digital Age,693.570007
54234,2015-11-16,2015-11-19,60,USD,Digital Age,682.200012
54234,2015-11-24,2015-11-27,56,USD,Digital Age,636.719971
54234,2015-11-30,2015-12-03,58,USD,Digital Age,659.460022
54234,2015-12-07,2015-12-11,12,USD,Digital Age,136.440002
54234,2015-12-15,2015-12-19,16,USD,Digital Age,181.919998
54234,2015-12-21,2015-12-25,14,USD,Digital Age,159.179993
54234,2016-01-05,2016-01-08,7,USD,Digital Age,79.5899963
54234,2016-01-11,2016-01-15,10,USD,Digital Age,113.699997
54234,2016-01-20,2016-01-24,10,USD,Digital Age,113.699997
54234,2016-01-26,2016-01-29,8,USD,Digital Age,90.95999909999999
54234,2016-02-04,2016-02-06,6,USD,Digital Age,68.2200012
54234,2016-02-10,2016-02-14,5,USD,Digital Age,56.8499985
54234,2016-02-17,2016-02-21,4,USD,Digital Age,45.4799995
54234,2016-02-22,2016-02-24,5,USD,Digital Age,56.8499985
54234,2016-02-29,2016-03-02,4,USD,Digital Age,45.4799995
54234,2016-03-07,2016-03-11,29,USD,Digital Age,329.730011
54234,2016-03-14,2016-03-17,31,USD,Digital Age,352.47000099999997
54234,2016-03-21,2016-03-26,44,USD,Digital Age,500.27999900000003
54234,2016-03-28,2016-03-31,33,USD,Digital Age,375.209991
54234,2016-04-04,2016-04-08,22,USD,Digital Age,250.13999900000002
54234,2016-04-14,2016-04-17,26,USD,Digital Age,295.619995
54234,2016-04-18,2016-04-22,22,USD,Digital Age,250.13999900000002
54234,2016-04-26,2016-04-30,24,USD,Digital Age,272.880005
54234,2016-05-03,2016-05-06,38,USD,Digital Age,432.05999800000006
54234,2016-05-13,2016-05-15,31,USD,Digital Age,352.47000099999997
54234,2016-05-18,2016-05-22,36,USD,Digital Age,409.320007
54234,2016-05-24,2016-05-27,37,USD,Digital Age,420.69000199999994
54234,2016-05-30,2016-06-03,27,USD,Digital Age,306.98999
54234,2016-06-06,2016-06-08,25,USD,Digital Age,284.25
54234,2016-06-14,2016-06-18,28,USD,Digital Age,318.359985
54234,2016-06-20,2016-06-24,22,USD,Digital Age,250.13999900000002
54234,2016-06-27,2016-07-01,21,USD,Digital Age,238.770004
54234,2016-07-06,2016-07-09,9,USD,Digital Age,102.33000200000001
54234,2016-07-12,2016-07-15,12,USD,Digital Age,136.440002
54234,2016-07-18,2016-07-21,12,USD,Digital Age,136.440002
54234,2016-07-26,2016-07-28,12,USD,Digital Age,136.440002
54234,2016-08-01,2016-08-03,17,USD,Digital Age,193.28999299999998
54234,2016-08-09,2016-08-12,15,USD,Digital Age,170.550003
54234,2016-08-18,2016-08-24,14,USD,Digital Age,159.179993
54234,2016-08-25,2016-08-27,13,USD,Digital Age,147.809998
54234,2016-08-29,2016-09-02,14,USD,Digital Age,159.179993
54234,2016-09-06,2016-09-09,44,USD,Digital Age,500.27999900000003
54234,2016-09-12,2016-09-15,33,USD,Digital Age,375.209991
54234,2016-09-22,2016-09-26,40,USD,Digital Age,454.799988
54234,2016-09-26,2016-09-29,32,USD,Digital Age,363.839996
54234,2016-10-11,2016-10-15,19,USD,Digital Age,216.02999900000003
54234,2016-10-24,2016-10-28,21,USD,Digital Age,238.770004
54234,2016-11-02,2016-11-04,21,USD,Digital Age,238.770004
54234,2016-11-08,2016-11-10,19,USD,Digital Age,216.02999900000003
54234,2016-11-15,2016-11-19,16,USD,Digital Age,181.919998
54234,2016-11-21,2016-11-25,16,USD,Digital Age,181.919998
54234,2016-11-29,2016-12-02,16,USD,Digital Age,181.919998
54234,2016-12-05,2016-12-08,8,USD,Digital Age,90.95999909999999
54234,2016-12-15,2016-12-17,9,USD,Digital Age,102.33000200000001
54234,2016-12-20,2016-12-23,7,USD,Digital Age,79.5899963
54234,2016-12-28,2017-01-02,8,USD,Digital Age,90.95999909999999
54234,2017-01-04,2017-01-08,19,USD,Digital Age,216.02999900000003
54234,2017-01-09,2017-01-11,14,USD,Digital Age,159.179993
54234,2017-01-16,2017-01-20,17,USD,Digital Age,193.28999299999998
54234,2017-01-25,2017-01-30,17,USD,Digital Age,193.28999299999998
54234,2017-02-03,2017-02-08,8,USD,Digital Age,90.95999909999999
54234,2017-02-08,2017-02-11,9,USD,Digital Age,102.33000200000001
54234,2017-02-13,2017-02-16,10,USD,Digital Age,113.699997
54234,2017-02-22,2017-02-26,7,USD,Digital Age,79.5899963
54234,2017-02-27,2017-03-03,7,USD,Digital Age,79.5899963
54234,2017-03-07,2017-03-09,22,USD,Digital Age,250.13999900000002
54234,2017-03-15,2017-03-18,17,USD,Digital Age,193.28999299999998
54234,2017-03-21,2017-03-24,24,USD,Digital Age,272.880005
54234,2017-03-28,2017-04-01,23,USD,Digital Age,261.51001
54234,2017-04-04,2017-04-07,18,USD,Digital Age,204.66000400000001
54234,2017-04-10,2017-04-15,20,USD,Digital Age,227.399994
54234,2017-04-19,2017-04-24,17,USD,Digital Age,193.28999299999998
54234,2017-04-25,2017-04-28,23,USD,Digital Age,261.51001
54234,2017-05-02,2017-05-06,54,USD,Digital Age,613.97998
54234,2017-05-09,2017-05-12,44,USD,Digital Age,500.27999900000003
54234,2017-05-16,2017-05-20,37,USD,Digital Age,420.69000199999994
54234,2017-05-23,2017-05-25,37,USD,Digital Age,420.69000199999994
54234,2017-05-31,2017-06-03,51,USD,Digital Age,579.869995
54234,2017-06-05,2017-06-09,25,USD,Digital Age,284.25
54234,2017-06-14,2017-06-19,34,USD,Digital Age,386.579987
54234,2017-06-21,2017-06-25,23,USD,Digital Age,261.51001
54234,2017-06-26,2017-06-28,23,USD,Digital Age,261.51001
54234,2017-07-06,2017-07-10,13,USD,Digital Age,147.809998
54234,2017-07-11,2017-07-15,9,USD,Digital Age,102.33000200000001
54234,2017-07-18,2017-07-22,9,USD,Digital Age,102.33000200000001
54234,2017-07-25,2017-07-29,12,USD,Digital Age,136.440002
54234,2017-08-01,2017-08-05,4,USD,Digital Age,45.4799995
54234,2017-08-11,2017-08-16,4,USD,Digital Age,45.4799995
54234,2017-08-15,2017-08-20,4,USD,Digital Age,45.4799995
54234,2017-08-24,2017-08-27,4,USD,Digital Age,45.4799995
54234,2017-09-05,2017-09-09,7,USD,Digital Age,79.5899963
54234,2017-09-12,2017-09-17,5,USD,Digital Age,56.8499985
54234,2017-09-20,2017-09-25,6,USD,Digital Age,68.2200012
54234,2017-09-25,2017-09-29,5,USD,Digital Age,56.8499985
54234,2017-10-05,2017-10-10,4,USD,Digital Age,45.4799995
54234,2017-10-11,2017-10-15,4,USD,Digital Age,45.4799995
54234,2017-10-22,2017-10-25,4,USD,Digital Age,45.4799995
54234,2017-10-24,2017-10-28,5,USD,Digital Age,56.8499985
54234,2017-10-30,2017-11-02,5,USD,Digital Age,56.8499985
54234,2017-11-08,2017-11-11,5,USD,Digital Age,56.8499985
54234,2017-11-13,2017-11-17,4,USD,Digital Age,45.4799995
54234,2017-11-27,2017-11-30,6,USD,Digital Age,68.2200012
54234,2017-12-05,2017-12-08,9,USD,Digital Age,102.33000200000001
54234,2017-12-11,2017-12-15,6,USD,Digital Age,68.2200012
54234,2017-12-18,2017-12-20,7,USD,Digital Age,79.5899963
54234,2017-12-25,2017-12-28,8,USD,Digital Age,90.95999909999999
54234,2018-01-08,2018-01-12,6,USD,Digital Age,68.2200012
54234,2018-01-15,2018-01-18,6,USD,Digital Age,68.2200012
54234,2018-01-22,2018-01-25,5,USD,Digital Age,56.8499985
54234,2018-01-30,2018-02-01,6,USD,Digital Age,68.2200012
54234,2018-02-05,2018-02-08,6,USD,Digital Age,68.2200012
54234,2018-02-13,2018-02-16,8,USD,Digital Age,90.95999909999999
54437,2015-10-15,2015-10-19,13,USD,Digital Age,139.75
54437,2015-10-26,2015-10-28,11,USD,Digital Age,118.25
54437,2015-11-02,2015-11-07,37,USD,Digital Age,397.75
54437,2015-11-09,2015-11-13,44,USD,Digital Age,473.0
54437,2015-11-16,2015-11-20,31,USD,Digital Age,333.25
54437,2015-11-24,2015-11-28,31,USD,Digital Age,333.25
54437,2015-11-30,2015-12-04,39,USD,Digital Age,419.25
54437,2015-12-07,2015-12-10,19,USD,Digital Age,204.25
54437,2015-12-15,2015-12-18,23,USD,Digital Age,247.25
54437,2015-12-29,2016-01-01,25,USD,Digital Age,268.75
54437,2016-01-04,2016-01-06,13,USD,Digital Age,139.75
54437,2016-01-12,2016-01-16,19,USD,Digital Age,204.25
54437,2016-01-19,2016-01-22,13,USD,Digital Age,139.75
54437,2016-01-26,2016-01-30,15,USD,Digital Age,161.25
54437,2016-02-03,2016-02-07,26,USD,Digital Age,279.5
54437,2016-02-09,2016-02-12,26,USD,Digital Age,279.5
54437,2016-02-16,2016-02-20,31,USD,Digital Age,333.25
54437,2016-02-22,2016-02-25,29,USD,Digital Age,311.75
54437,2016-02-29,2016-03-04,26,USD,Digital Age,279.5
54437,2016-03-07,2016-03-11,38,USD,Digital Age,408.5
54437,2016-03-14,2016-03-17,38,USD,Digital Age,408.5
54437,2016-03-21,2016-03-23,34,USD,Digital Age,365.5
54437,2016-03-28,2016-03-31,30,USD,Digital Age,322.5
54437,2016-04-04,2016-04-08,22,USD,Digital Age,236.5
54437,2016-04-15,2016-04-17,18,USD,Digital Age,193.5
54437,2016-04-19,2016-04-22,23,USD,Digital Age,247.25
54437,2016-04-26,2016-04-30,19,USD,Digital Age,204.25
54437,2016-05-02,2016-05-06,18,USD,Digital Age,193.5
54437,2016-05-12,2016-05-16,15,USD,Digital Age,161.25
54437,2016-05-26,2016-05-31,19,USD,Digital Age,204.25
54437,2016-05-30,2016-06-03,17,USD,Digital Age,182.75
54437,2016-06-06,2016-06-09,36,USD,Digital Age,387.0
54437,2016-06-14,2016-06-18,38,USD,Digital Age,408.5
54437,2016-06-20,2016-06-25,28,USD,Digital Age,301.0
54437,2016-06-27,2016-06-29,34,USD,Digital Age,365.5
54437,2016-07-04,2016-07-07,13,USD,Digital Age,139.75
54437,2016-07-11,2016-07-15,18,USD,Digital Age,193.5
54437,2016-07-18,2016-07-22,16,USD,Digital Age,172.0
54437,2016-07-26,2016-07-29,14,USD,Digital Age,150.5
54437,2016-08-01,2016-08-04,17,USD,Digital Age,182.75
54437,2016-08-08,2016-08-12,17,USD,Digital Age,182.75
54437,2016-08-15,2016-08-19,23,USD,Digital Age,247.25
54437,2016-08-22,2016-08-25,24,USD,Digital Age,258.0
54437,2016-08-29,2016-09-01,25,USD,Digital Age,268.75
54437,2016-09-06,2016-09-09,21,USD,Digital Age,225.75
54437,2016-09-12,2016-09-17,33,USD,Digital Age,354.75
54437,2016-09-21,2016-09-25,30,USD,Digital Age,322.5
54437,2016-09-26,2016-09-29,22,USD,Digital Age,236.5
54437,2016-10-03,2016-10-07,11,USD,Digital Age,118.25
54437,2016-10-12,2016-10-17,11,USD,Digital Age,118.25
54437,2016-10-30,2016-11-04,8,USD,Digital Age,86.0
54437,2016-11-01,2016-11-04,23,USD,Digital Age,247.25
54437,2016-11-07,2016-11-11,20,USD,Digital Age,215.0
54437,2016-11-17,2016-11-18,19,USD,Digital Age,204.25
54437,2016-11-21,2016-11-24,24,USD,Digital Age,258.0
